city_code,district_code,district_name,zone_code,provinsi_code,city_name,tlc_branch_code,provinsi_name
RI09,RI0913,SOREK,ZDRI0901,RI,PELALAWAN,PKU,RIAU
RI10,RI10,ROKAN HILIR,ZBRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1001,BAGAN SINEMBAH,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1002,BANGKO PUSAKA (PUSAKO),ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1003,BATU HAMPAR,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1004,PASIR LIMAU KAPAS,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1005,PUJUD,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1006,RANTAU KOPAR,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1007,RIMBA MELINTANG,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1008,SINABOI (SENABOI),ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1009,TANAH PUTIH,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1010,TANAH PUTIH TANJUNG MELAWAN,ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1011,BANGKO (ROKAN HILIR),ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1012,KUBU (ROKAN HILIR),ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1013,SIMPANG KANAN (ROKAN HILIR),ZDRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1014,BAGAN SIAPI API,ZCRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1015,KUBU BABUSSALAM,ZBRI1001,RI,ROKAN HILIR,PKU,RIAU
RI10,RI1016,PEKAITAN,ZBRI1001,RI,ROKAN HILIR,PKU,RIAU
RI11,RI11,ROKAN HULU,ZBRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1101,BANGUN PURBA (ROKAN HULU),ZCRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1102,BONAI DARUSSALAM,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1103,KABUN,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1104,KEPENUHAN,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1105,KEPENUHAN HULU,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1106,KUNTO DARUSSALAM,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1107,PAGARAN TAPAH DARUSSALAM,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1108,PENDALIAN V KOTO,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1109,RAMBAH,ZCRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1110,RAMBAH HILIR,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1111,RAMBAH SAMO,ZCRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1112,ROKAN IV KOTO,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1113,TAMBUSAI,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1114,TAMBUSAI UTARA,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1115,TANDUN,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1116,UJUNG BATU,ZDRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1117,PASIR PENGARAIAN,ZCRI1101,RI,ROKAN HULU,PKU,RIAU
RI11,RI1118,PENDALIAN IV KOTO,ZBRI1101,RI,ROKAN HULU,PKU,RIAU
RI12,RI12,SIAK (SIAK),ZBRI1201,RI,SIAK,PKU,RIAU
RI12,RI1201,BUNGA RAYA,ZCRI1201,RI,SIAK,PKU,RIAU
RI12,RI1202,DAYUN,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1203,KANDIS (SIAK),ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1204,KERINCI KANAN,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1205,KOTO GASIB,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1206,LUBUK DALAM,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1207,MEMPURA,ZCRI1201,RI,SIAK,PKU,RIAU
RI12,RI1208,MINAS,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1209,PUSAKO,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1210,SABAK AUH,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1211,SIAK (SIAK),ZBRI1201,RI,SIAK,PKU,RIAU
RI12,RI1212,SUNGAI APIT,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1213,SUNGAI MANDAU,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1214,TUALANG,ZDRI1201,RI,SIAK,PKU,RIAU
RI12,RI1215,SIAK SRI INDRAPURA,ZCRI1201,RI,SIAK,PKU,RIAU
KR01,KR01,KARIMUN (KARIMUN),ZBKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0101,BURU (KARIMUN),ZDKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0102,DURAI,ZDKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0103,KARIMUN (KARIMUN),ZBKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0104,KUNDUR,ZCKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0105,KUNDUR BARAT,ZCKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0106,KUNDUR UTARA,ZCKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0107,MERAL,ZCKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0108,MORO,ZDKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0109,TEBING,ZCKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0110,BELAT,ZBKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0111,MERAL BARAT,ZBKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR01,KR0112,UNGAR,ZBKR0101,KR,KARIMUN,TBK,KEPULAUAN RIAU
KR03,KR03,BATAM,ZBKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0301,BATAM KOTA,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0302,BATU AJI,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0303,BELAKANG PADANG,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0304,BENGKONG,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0305,BULANG,ZDKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0306,GALANG (BATAM),ZDKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0307,LUBUK BAJA,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0308,NONGSA,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0309,SAGULUNG,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0310,SEI/SUNGAI BEDUK,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0311,SEKUPANG,ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0312,BATU AMPAR (BATAM),ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR03,KR0313,TANJUNG UCANG (BATAM),ZCKR0301,KR,BATAM,BTH,KEPULAUAN RIAU
KR05,KR05,LINGGA (LINGGA),ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0501,LINGGA (LINGGA),ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0502,LINGGA UTARA,ZCKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0503,SENAYANG,ZDKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0504,SINGKEP,ZCKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0505,SINGKEP BARAT,ZCKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0506,DAIK,ZCKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0507,LINGGA TIMUR,ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0508,SELAYAR,ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0509,SINGKEP PESISIR,ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR05,KR0510,SINGKEP SELATAN,ZBKR0501,KR,LINGGA,BTH,KEPULAUAN RIAU
KR06,KR06,NATUNA,ZBKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0601,BUNGURAN BARAT,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0602,BUNGURAN TENGAH,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0603,BUNGURAN TIMUR,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0604,BUNGURAN TIMUR LAUT,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0605,BUNGURAN UTARA,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0606,MIDAI,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0607,PULAU LAUT,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0608,PULAU TIGA,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0609,SERASAN,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0610,SUBI,ZDKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0611,RANAI,ZCKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0612,BUNGURAN SELATAN,ZBKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR06,KR0613,SERASAN TIMUR,ZBKR0601,KR,NATUNA,NTX,KEPULAUAN RIAU
KR08,KR08,TANJUNG BALAI KARIMUN,ZBKR0801,KR,TANJUNG BALAI KARIMUN,BTH,KEPULAUAN RIAU
KR09,KR09,KEPULAUAN RIAU,ZBKR0901,KR,KEPULAUAN RIAU,BTH,KEPULAUAN RIAU
KR10,KR10,TANJUNG BATU (TANJUNG BATU),ZBKR1001,KR,TANJUNG BATU,BTH,KEPULAUAN RIAU
KR11,KR11,TANJUNG UCANG (TANJUNG UCANG),ZBKR1101,KR,TANJUNG UCANG,BTH,KEPULAUAN RIAU
KR02,KR0201,JEMAJA,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0202,JEMAJA TIMUR,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0203,PALMATAK,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0204,SIANTAN SELATAN,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0205,SIANTAN TENGAH,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0206,SIANTAN TIMUR,ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0207,SIANTAN (KEPULAUAN ANAMBAS),ZDKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR0208,TEREMPA,ZCKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR02,KR02C,KEPULAUAN ANAMBAS,ZBKR0201,KR,KEPULAUAN ANAMBAS,TNJ,KEPULAUAN RIAU
KR04,KR0401,BINTAN PESISIR,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0402,BINTAN TIMUR,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0403,BINTAN UTARA,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0404,GUNUNG KIJANG,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0405,MANTANG,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0406,SERI/SRI KUALA LOBAM,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0407,TAMBELAN,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0408,TELUK BINTAN,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0409,TELUK SEBONG,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0410,TOAPAYA,ZDKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR0411,BANDAR SERI BENTAN,ZCKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
KR04,KR04C,BINTAN,ZBKR0401,KR,BINTAN,TNJ,KEPULAUAN RIAU
TN07,TN07,TANJUNG PINANG,ZATN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0701,BUKIT BESTARI,ZDTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0702,TANJUNG PINANG BARAT,ZCTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0703,TANJUNG PINANG KOTA,ZCTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0704,TANJUNG PINANG TIMUR,ZCTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0705,PULAU PENYENGAT,ZCTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN07,TN0706,SENGGARANG,ZCTN0701,KR,TANJUNG PINANG,TNJ,KEPULAUAN RIAU
TN08,TN08,LAGOI,ZBTN0801,KR,LAGOI,TNJ,KEPULAUAN RIAU
SS01,SS01,BANYUASIN,ZBSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0101,AIR SALEK,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0102,BANYUASIN I,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0103,BANYUASIN II,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0104,BANYUASIN III,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0105,BETUNG,ZCSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0106,MAKARTI JAYA,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0107,MUARA PADANG,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0108,MUARA SUGIHAN,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0109,MUARA TELANG,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0110,PULAU RIMAU,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0111,RAMBUTAN (BANYUASIN),ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0112,RANTAU BAYUR,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0113,TALANG KELAPA,ZCSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0114,TANJUNG LAGO,ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0115,TUNGKAL ILIR (BANYUASIN),ZDSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0116,PANGKALAN BALAI,ZCSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0117,AIR KUMBANG,ZBSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0118,SEMBAWA,ZBSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0119,SUAK TAPEH,ZBSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS01,SS0120,SUMBER MARGA TELANG,ZBSS0101,SS,BANYUASIN,PLM,SUMATERA SELATAN
SS02,SS02,EMPAT LAWANG,ZBSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0201,LINTANG KANAN,ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0202,MUARA PINANG,ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0203,PASEMAH AIR KERUH,ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0204,PENDOPO,ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0205,ULU MUSI,ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0206,TALANG PADANG (EMPAT LAWANG),ZDSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0207,TEBING TINGGI (EMPAT LAWANG),ZCSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0208,PENDOPO BARAT,ZBSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0209,SALING,ZBSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS02,SS0210,SIKAP DALAM,ZBSS0201,SS,EMPAT LAWANG,PLM,SUMATERA SELATAN
SS03,SS03,LAHAT (LAHAT),ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0301,GUMAY TALANG,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0302,JARAI,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0303,KIKIM BARAT,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0304,KIKIM SELATAN,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0305,KIKIM TENGAH,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0306,KIKIM TIMUR,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0307,KOTA AGUNG (LAHAT),ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0308,LAHAT (LAHAT),ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0309,MERAPI BARAT,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0310,MERAPI TIMUR,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0311,MULAK ULU,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0312,PAGAR GUNUNG,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0313,PAJAR BULAN,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0314,PSEKSU,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0315,PULAU PINANG,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0316,TANJUNG SAKTI PUMI,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0317,TANJUNG SAKTI PUMU,ZDSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0318,GUMAY ULU,ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0319,MERAPI SELATAN,ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0320,MUARAPAYANG,ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0321,SUKAMERINDU,ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS03,SS0322,TANJUNG TEBAT,ZBSS0301,SS,LAHAT,PLM,SUMATERA SELATAN
SS04,SS04,LUBUK LINGGAU,ZBSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0401,LUBUK LINGGAU BARAT DUA (II),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0402,LUBUK LINGGAU BARAT SATU (I),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0403,LUBUK LINGGAU SELATAN DUA (II),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0404,LUBUK LINGGAU SELATAN SATU (I),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0405,LUBUK LINGGAU TIMUR DUA (II),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0406,LUBUK LINGGAU TIMUR SATU (I),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0407,LUBUK LINGGAU UTARA DUA (II),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS04,SS0408,LUBUK LINGGAU UTARA SATU (I),ZCSS0401,SS,LUBUK LINGGAU,LLG,SUMATERA SELATAN
SS05,SS05,MUARA ENIM (MUARA ENIM),ZBSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0502,BENAKAT,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0504,GUNUNG MEGANG,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0505,KELEKAR,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0506,LAWANG KIDUL,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0510,MUARA ENIM (MUARA ENIM),ZBSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0515,SEMENDO DARAT LAUT,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0516,SEMENDO DARAT TENGAH,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0517,SEMENDO DARAT ULU,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0520,TANJUNG AGUNG,ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0522,UJAN MAS (MUARA ENIM),ZDSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0523,BELIDA DARAT,ZBSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS05,SS0525,LUBAI ULU,ZBSS0501,SS,MUARA ENIM,MUE,SUMATERA SELATAN
SS06,SS06,MUSI BANYUASIN,ZBSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0601,BABAT TOMAN,ZCSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0602,BATANGHARI LEKO,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0603,BAYUNG LENCIR,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0604,KELUANG,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0605,LALAN (SUNGAI LALAN),ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0606,PLAKAT TINGGI (PELAKAT TINGGI),ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0607,SANGA DESA,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0608,SEKAYU,ZBSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0609,SUNGAI KERUH,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0610,SUNGAI LILIN,ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0611,LAIS (MUSI BANYUASIN),ZDSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0612,BABAT SUPAT,ZBSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0613,LAWANG WETAN,ZBSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS06,SS0614,TUNGKAL JAYA,ZBSS0601,SS,MUSI BANYUASIN,PLM,SUMATERA SELATAN
SS07,SS07,MUSI RAWAS,ZBSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0701,BATUKUNING LAKITAN ULU (BTS)/CECAR,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0702,JAYA LOKA,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0703,KARANG DAPO,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0704,MEGANG SAKTI,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0705,MUARA BELITI,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0706,MUARA KELINGI,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0707,MUARA LAKITAN,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0708,NIBUNG,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0709,RAWAS ILIR,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0710,RAWAS ULU,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0711,RUPIT,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0712,SELANGIT,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0713,STL ULU TERAWAS,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0714,SUMBER HARTA,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0715,TIANG PUMPUNG KEPUNGUT,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0716,TUAH NEGERI,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0717,TUGUMULYO,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0718,ULU RAWAS,ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0719,KARANG JAYA (MUSI RAWAS),ZDSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0720,MUARA BELITI BARU,ZCSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0721,PURWODADI,ZBSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0722,SUKAKARYA,ZBSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS07,SS0723,SUKU TENGAH LAKITAN ULU TERAWA,ZBSS0701,SS,MUSI RAWAS,LLG,SUMATERA SELATAN
SS08,SS08,OGAN ILIR,ZBSS0801,SS,OGAN ILIR,PLM,SUMATERA SELATAN
